[xl/worksheets/sheet1.xml]
附件2
2025年陕西电网统调非市场化发电企业优先发电量计划表（上网电量）
单位：兆瓦、兆瓦时、小时
序号	发电企业	发电类型	装机容量	优先发电量（上网）	发电利用小时数	分月上网电量
1月	2月	3月	4月	5月	6月	7月	8月	9月	10月	11月	12月
总计	4280.063	6376548.3045974
一、风电	2245	4006786.6332394
47	佳县智华新能源开发有限公司（大华风电场二期）	分散式	49	87453.2494560048	1821.18387038744	6227.48051593863	5251.69210558056	8532.82733049523	8779.69143353604	8549.06359644591	7989.67567292829	5422.42843068373	6468.34235804097	9535.42801235542	5282.2	6770.82	8643.6
48	神木市君能清洁能源有限公司榆阳分公司（君能刀兔风电场）	分散式	10	17847.6019297969	1821.18387038744	1270.91439100788	1071.77389909807	1741.39333275413	1791.77376194613	1744.70685641753	1630.54605569965	1106.61804707831	1320.06986898795	1946.00571680723	1078	1381.8	1764
49	府谷县正阳高川新能源有限公司（博华风电场）	分散式	48	85668.4892630251	1821.18387038744	6100.38907683784	5144.51471567075	8358.68799721981	8600.51405734143	8374.59291080415	7826.62106735832	5311.7666259759	6336.33537114217	9340.8274406747	5174.4	6632.64	8467.2
50	靖边县华朔新能源有限公司（荣福里风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
51	府谷县宁源新能源有限公司（武家庄风电场）	分散式	48	85668.4892630251	1821.18387038744	6100.38907683784	5144.51471567075	8358.68799721981	8600.51405734143	8374.59291080415	7826.62106735832	5311.7666259759	6336.33537114217	9340.8274406747	5174.4	6632.64	8467.2
52	清涧联动核能风力发电有限公司（乐堂堡风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
53	华能陕西子长发电有限公司（秋实风电场）	分散式	49.8	88881.0576103885	1821.18387038744	6329.15366721926	5337.4340175084	8672.13879711556	8923.03333449173	8688.64014495931	8120.11935738426	5510.95787444999	6573.94794756	9691.1084697	5368.44	6881.364	8784.72
54	华能陕西子长发电有限公司（优能风电场）	分散式	49.8	88881.0576103885	1821.18387038744	6329.15366721926	5337.4340175084	8672.13879711556	8923.03333449173	8688.64014495931	8120.11935738426	5510.95787444999	6573.94794756	9691.1084697	5368.44	6881.364	8784.72
55	延安市子长新能源开发有限责任公司（鸣沙山风电场）	分散式	10	17847.6019297969	1821.18387038744	1270.91439100788	1071.77389909807	1741.39333275413	1791.77376194613	1744.70685641753	1630.54605569965	1106.61804707831	1320.06986898795	1946.00571680723	1078	1381.8	1764
56	神木西北水电新能源有限公司（堡则风电场）	分散式	39.6	70676.5036419957	1821.18387038744	5032.82098839122	4244.22464042837	6895.91759770635	7095.42409730668	6909.03915141343	6456.96238057062	4382.20746643011	5227.47668119229	7706.18263855663	4268.88	5471.928	6985.44
57	府谷县神州润泽风力发电有限公司（木瓜风电场）	分散式	40	71390.4077191876	1821.18387038744	5083.65756403154	4287.09559639229	6965.57333101651	7167.09504778453	6978.82742567013	6522.1842227986	4426.47218831325	5280.27947595181	7784.02286722892	4312	5527.2	7056
58	旬邑和风新能源有限公司（石门风电场）	分散式	19.6	34981.2997824019	1821.18387038744	2490.99220637545	2100.67684223222	3413.13093219809	3511.87657341442	3419.62543857836	3195.87026917132	2168.97137227349	2587.33694321639	3814.17120494217	2112.88	2708.328	3457.44
59	陕投府谷清洁能源开发有限公司（折水川风电场）	分散式	50	89238.0096489845	1821.18387038744	6354.57195503942	5358.86949549036	8706.96666377064	8958.86880973066	8723.53428208766	8152.73027849825	5533.09023539156	6600.34934493976	9730.02858403614	5390	6909	8820
60	永寿县君能新能源有限公司（利民风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
61	永寿县君能新能源有限公司（上桐湾风电场）	分散式	18	32125.6834736344	1821.18387038744	2287.64590381419	1929.19301837653	3134.50799895743	3225.19277150304	3140.47234155156	2934.98290025937	1991.91248474096	2376.12576417831	3502.81029025301	1940.4	2487.24	3175.2
62	吴起合久新能源有限公司（成学风电场一期）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
63	吴起合久新能源有限公司（成学风电场二期）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
64	韩城市朗功新能源发电有限公司（要先风电场一期）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
65	韩城市朗功新能源发电有限公司（要先风电场二期）	分散式	30	53542.8057893907	1821.18387038744	3812.74317302365	3215.32169729422	5224.17999826238	5375.32128583839	5234.1205692526	4891.63816709895	3319.85414123493	3960.20960696386	5838.01715042169	3234	4145.4	5292
66	榆林易华鼎新新能源有限公司（冯家沟风电场）	分散式	30	53542.8057893907	1821.18387038744	3812.74317302365	3215.32169729422	5224.17999826238	5375.32128583839	5234.1205692526	4891.63816709895	3319.85414123493	3960.20960696386	5838.01715042169	3234	4145.4	5292
67	榆林协鑫智慧风力发电有限公司（申榆风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
68	佳县新创元新能源有限公司（卓易风电场）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
69	韩城东旭能源科技有限公司（上白矾风电场一期）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
70	韩城东旭能源科技有限公司（上白矾风电场二期）	分散式	20	35695.2038595938	1821.18387038744	2541.82878201577	2143.54779819615	3482.78666550826	3583.54752389226	3489.41371283506	3261.0921113993	2213.23609415662	2640.13973797591	3892.01143361446	2156	2763.6	3528
71	志丹县风达新能源有限公司（派扬风电场）	分散式	44	78529.4484911063	1821.18387038744	5592.02332043469	4715.80515603152	7662.13066411816	7883.80455256298	7676.71016823714	7174.40264507846	4869.11940714457	5808.30742354699	8562.42515395181	4743.2	6079.92	7761.6
72	志丹县长高智慧能源有限公司（缘航风电场）	分散式	40	71390.4077191876	1821.18387038744	5083.65756403154	4287.09559639229	6965.57333101651	7167.09504778453	6978.82742567013	6522.1842227986	4426.47218831325	5280.27947595181	7784.02286722892	4312	5527.2	7056
73	神木市沁林苑新能源科技有限公司（沁林苑风电场）	分散式	30	53542.8057893907	1821.18387038744	3812.74317302365	3215.32169729422	5224.17999826238	5375.32128583839	5234.1205692526	4891.63816709895	3319.85414123493	3960.20960696386	5838.01715042169	3234	4145.4	5292
74	神木靖明新能源有限公司（叠翠山风电场）	分散式	40	71390.4077191876	1821.18387038744	5083.65756403154	4287.09559639229	6965.57333101651	7167.09504778453	6978.82742567013	6522.1842227986	4426.47218831325	5280.27947595181	7784.02286722892	4312	5527.2	7056
75	神木市博佰新能源有限公司（奇诺风电场）	分散式	10	17847.6019297969	1821.18387038744	1270.91439100788	1071.77389909807	1741.39333275413	1791.77376194613	1744.70685641753	1630.54605569965	1106.61804707831	1320.06986898795	1946.00571680723	1078	1381.8	1764
76	神木市君能清洁能源有限公司（太禾风电场）	分散式	40	71390.4077191876	1821.18387038744	5083.65756403154	4287.09559639229	6965.57333101651	7167.09504778453	6978.82742567013	6522.1842227986	4426.47218831325	5280.27947595181	7784.02286722892	4312	5527.2	7056
77	神木市君能清洁能源有限公司（太禾风电场）	分散式	39	69605.6475262079	1821.18387038744	4956.56612493075	4179.91820648248	6791.4339977411	6987.91767158991	6804.35674002837	6359.12961722864	4315.81038360542	5148.27248905302	7589.42229554819	4204.2	5389.02	6879.6
78	陕西嘉泰恒新能源有限公司(高顺风电场)-试运	分散式	42	74959.9281051469	1821.18387038744	5337.84044223311	4501.45037621191	7313.85199756734	7525.44980017375	7327.76879695363	6848.29343393853	4647.79579772891	5544.2934497494	8173.22401059036	4527.6	5803.56	7408.8
79	运旭风电场	分散式	18	32125.6834736344	1821.18387038744	2287.64590381419	1929.19301837653	3134.50799895743	3225.19277150304	3140.47234155156	2934.98290025937	1991.91248474096	2376.12576417831	3502.81029025301	1940.4	2487.24	3175.2
二、光伏	2035.063	2369761.671358
1	神木市东升科技发展有限公司（岩渠光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
2	神木县晶登电力有限公司（海胜光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
3	神木县晶登电力有限公司（南区晶登光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
4	宝鸡日升瑞能光伏农业科技有限公司（景福山光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
5	神木市昌益农业开发有限公司（昌益光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
6	神木市晶富电力有限公司（晶富光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
7	神木市中久农业开发有限公司（中久光伏电站）	分布式	20	23289.32	1181	1853.68	2011.44	2070.6	1952.28	1893.12	2070.6	2188.92	2011.44	1991.72	1755.08	1774.8	1715.64
8	神木市
